CustomerNo,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
12842.0,71,34,6753.099999999999,2,2,3,223,7,At Risk
12843.0,66,307,14832.05,2,4,4,244,10,Loyal
12844.0,30,52,1615.17,3,3,1,331,7,At Risk
12845.0,15,28,2461.6,4,2,2,422,8,Potential
12847.0,23,91,10210.45,3,3,3,333,9,Potential
12849.0,32,49,7260.62,3,2,3,323,8,Potential
12851.0,97,50,1243.42,2,2,1,221,5,Churned
12852.0,295,17,1846.66,1,1,2,112,4,Churned
12853.0,135,78,9778.98,2,3,3,233,8,Potential
12854.0,79,110,7783.64,2,3,3,233,8,Potential
12855.0,373,3,346.5,1,1,1,111,3,Churned
12856.0,8,314,12237.51,4,4,4,444,12,Loyal
12857.0,211,46,4649.38,1,2,2,122,5,Churned
12858.0,367,11,179.29999999999998,1,1,1,111,3,Churned
12863.0,53,6,2481.81,3,1,2,312,6,At Risk
12864.0,139,3,2364.84,2,1,2,212,5,Churned
12865.0,27,95,11087.98,3,3,3,333,9,Potential
12866.0,284,25,2184.52,1,2,2,122,5,Churned
12867.0,27,566,47856.77,3,4,4,344,11,Loyal
12868.0,186,107,11158.25,1,3,3,133,7,At Risk
12871.0,85,11,2439.66,2,1,2,212,5,Churned
12872.0,327,66,3884.21,1,3,2,132,6,At Risk
12873.0,283,4,1694.88,1,1,1,111,3,Churned
12875.0,144,2,21037.98,2,1,4,214,7,At Risk
12876.0,58,677,44396.47,2,4,4,244,10,Loyal
12877.0,4,154,12768.1,4,4,4,444,12,Loyal
12878.0,186,48,6314.089999999999,1,2,3,123,6,At Risk
12879.0,45,10,4379.12,3,1,2,312,6,At Risk
12881.0,276,54,1834.54,1,3,1,131,5,Churned
12882.0,10,13,2397.94,4,1,2,412,7,At Risk
12883.0,25,42,2729.83,3,2,2,322,7,At Risk
12884.0,89,186,5612.92,2,4,3,243,9,Potential
12885.0,64,71,7857.97,2,3,3,233,8,Potential
12886.0,68,82,9180.33,2,3,3,233,8,Potential
12888.0,215,5,1141.76,1,1,1,111,3,Churned
12890.0,25,82,3031.9,3,3,2,332,8,Potential
12891.0,186,3,10078.0,1,1,3,113,5,Churned
12892.0,212,2,30.990000000000002,1,1,1,111,3,Churned
12893.0,31,34,1090.03,3,2,1,321,6,At Risk
12895.0,43,243,10029.16,3,4,3,343,10,Loyal
12896.0,159,11,77.61,1,1,1,111,3,Churned
12897.0,205,4,1349.6000000000001,1,1,1,111,3,Churned
12900.0,29,6,95.1,3,1,1,311,5,Churned
12901.0,9,116,244287.79,4,3,4,434,11,Loyal
12902.0,265,10,818.54,1,1,1,111,3,Churned
12904.0,19,72,3617.7799999999997,4,3,2,432,9,Potential
12906.0,12,63,18246.42,4,3,4,434,11,Loyal
12907.0,178,2,46.480000000000004,1,1,1,111,3,Churned
12908.0,177,2,13068.0,1,1,4,114,6,At Risk
12909.0,40,246,19529.03,3,4,4,344,11,Loyal
12910.0,24,75,18642.1,3,3,4,334,10,Loyal
12912.0,3,24,5512.84,4,2,3,423,9,Potential
12913.0,5,48,11059.79,4,2,3,423,9,Potential
12914.0,150,59,1668.46,2,3,1,231,6,At Risk
12915.0,149,22,1325.96,2,2,1,221,5,Churned
12916.0,139,107,14180.11,2,3,4,234,9,Potential
12917.0,129,1,919.2,2,1,1,211,4,Churned
12919.0,9,50,6597.84,4,2,3,423,9,Potential
12920.0,18,38,2156.0099999999998,4,2,2,422,8,Potential
12921.0,10,720,94853.69,4,4,4,444,12,Loyal
12922.0,162,28,4207.96,1,2,2,122,5,Churned
12923.0,65,28,877.03,2,2,1,221,5,Churned
12924.0,89,173,10395.74,2,4,3,243,9,Potential
12925.0,5,44,4826.72,4,2,2,422,8,Potential
12927.0,186,2,762.72,1,1,1,111,3,Churned
12928.0,36,129,20415.18,3,3,4,334,10,Loyal
12929.0,52,10,535.39,3,1,1,311,5,Churned
12930.0,79,25,3008.77,2,2,2,222,6,At Risk
12931.0,22,341,320853.1,3,4,4,344,11,Loyal
12933.0,25,106,5731.26,3,3,3,333,9,Potential
12934.0,27,2,45.3,3,1,1,311,5,Churned
12935.0,3,129,19074.18,4,3,4,434,11,Loyal
12936.0,18,99,7316.46,4,3,3,433,10,Loyal
12937.0,16,297,12564.55,4,4,4,444,12,Loyal
12938.0,26,9,1552.1000000000001,3,1,1,311,5,Churned
12939.0,65,47,53913.04,2,2,4,224,8,Potential
12940.0,55,99,5148.5,2,3,3,233,8,Potential
12942.0,132,75,2732.93,2,3,2,232,7,At Risk
12944.0,36,30,3504.6,3,2,2,322,7,At Risk
12945.0,289,23,1922.57,1,2,2,122,5,Churned
12947.0,144,97,12748.92,2,3,4,234,9,Potential
12948.0,17,116,11880.64,4,3,3,433,10,Loyal
12949.0,31,215,28495.059999999998,3,4,4,344,11,Loyal
12950.0,3,23,9659.92,4,2,3,423,9,Potential
12951.0,9,64,5184.56,4,3,3,433,10,Loyal
12952.0,6,79,7084.06,4,3,3,433,10,Loyal
12953.0,10,17,519.96,4,1,1,411,6,At Risk
12954.0,101,1,63.900000000000006,2,1,1,211,4,Churned
12955.0,2,180,36287.4,4,4,4,444,12,Loyal
12956.0,307,19,459.2,1,1,1,111,3,Churned
12957.0,10,238,26663.12,4,4,4,444,12,Loyal
12958.0,197,48,1263.0,1,2,1,121,4,Churned
12960.0,197,44,1140.87,1,2,1,121,4,Churned
12962.0,8,16,1224.13,4,1,1,411,6,At Risk
12963.0,9,95,9224.72,4,3,3,433,10,Loyal
12965.0,90,109,3656.09,2,3,2,232,7,At Risk
12966.0,10,10,543.0,4,1,1,411,6,At Risk
12967.0,197,20,6207.75,1,2,3,123,6,At Risk
12968.0,113,5,887.5699999999999,2,1,1,211,4,Churned
12970.0,8,151,2042.09,4,4,2,442,10,Loyal
12971.0,4,305,100914.98,4,4,4,444,12,Loyal
12974.0,78,43,1209.68,2,2,1,221,5,Churned
12976.0,212,22,4269.66,1,2,2,122,5,Churned
12977.0,157,9,163.23000000000002,1,1,1,111,3,Churned
12980.0,158,20,16637.780000000002,1,2,4,124,7,At Risk
12981.0,30,20,2742.46,3,2,2,322,7,At Risk
12982.0,243,31,3405.12,1,2,2,122,5,Churned
12984.0,19,4,366.34000000000003,4,1,1,411,6,At Risk
12985.0,1,194,18503.76,4,4,4,444,12,Loyal
12986.0,233,152,4920.32,1,4,3,143,8,Potential
12987.0,74,187,7234.86,2,4,3,243,9,Potential
12988.0,293,92,1942.45,1,3,2,132,6,At Risk
12989.0,4,64,36804.07,4,3,4,434,11,Loyal
12990.0,32,13,1358.8000000000002,3,1,1,311,5,Churned
12991.0,24,31,4666.84,3,2,2,322,7,At Risk
12993.0,24,53,6238.36,3,3,3,333,9,Potential
12994.0,5,61,4740.06,4,3,2,432,9,Potential
12995.0,86,3,1323.72,2,1,1,211,4,Churned
12997.0,23,59,8062.98,3,3,3,333,9,Potential
12999.0,197,28,3972.94,1,2,2,122,5,Churned
13000.0,107,31,4433.05,2,2,2,222,6,At Risk
13001.0,5,339,63683.15,4,4,4,444,12,Loyal
13002.0,319,7,872.2099999999999,1,1,1,111,3,Churned
13003.0,106,6,1208.3899999999999,2,1,1,211,4,Churned
13004.0,12,404,52053.93,4,4,4,444,12,Loyal
13005.0,174,26,2289.5499999999997,1,2,2,122,5,Churned
13006.0,57,4,647.32,2,1,1,211,4,Churned
13008.0,324,14,1909.66,1,1,2,112,4,Churned
13009.0,228,67,2086.68,1,3,2,132,6,At Risk
13011.0,240,6,225.36,1,1,1,111,3,Churned
13012.0,10,170,18251.329999999998,4,4,4,444,12,Loyal
13013.0,2,219,27081.9,4,4,4,444,12,Loyal
13014.0,11,110,11952.66,4,3,4,434,11,Loyal
13015.0,54,176,19842.67,3,4,4,344,11,Loyal
13016.0,74,47,6210.6,2,2,3,223,7,At Risk
13017.0,8,1,297.12,4,1,1,411,6,At Risk
13018.0,17,458,60984.7,4,4,4,444,12,Loyal
13021.0,5,131,15085.05,4,4,4,444,12,Loyal
13023.0,3,421,12316.55,4,4,4,444,12,Loyal
13024.0,85,262,13358.61,2,4,4,244,10,Loyal
13025.0,44,18,584.84,3,1,1,311,5,Churned
13026.0,2,40,15401.16,4,2,4,424,10,Loyal
13027.0,114,26,184204.8,2,2,4,224,8,Potential
13028.0,23,45,8616.18,3,2,3,323,8,Potential
13029.0,31,10,2470.7,3,1,2,312,6,At Risk
13030.0,12,99,3663.42,4,3,2,432,9,Potential
13032.0,53,71,4484.72,3,3,2,332,8,Potential
13033.0,358,11,740.11,1,1,1,111,3,Churned
13034.0,55,37,4440.889999999999,2,2,2,222,6,At Risk
13035.0,74,29,7583.59,2,2,3,223,7,At Risk
13037.0,18,53,5146.86,4,3,3,433,10,Loyal
13038.0,81,28,4621.18,2,2,2,222,6,At Risk
13040.0,9,43,3244.45,4,2,2,422,8,Potential
13043.0,274,13,3132.7,1,1,2,112,4,Churned
13044.0,292,36,5141.86,1,2,3,123,6,At Risk
13045.0,100,18,2268.34,2,1,2,212,5,Churned
13046.0,31,35,3327.83,3,2,2,322,7,At Risk
13047.0,57,171,17560.47,2,4,4,244,10,Loyal
13048.0,15,136,11121.63,4,4,3,443,11,Loyal
13049.0,65,14,3420.04,2,1,2,212,5,Churned
13050.0,15,402,42734.59,4,4,4,444,12,Loyal
13052.0,213,18,2632.14,1,1,2,112,4,Churned
13055.0,79,76,10228.51,2,3,3,233,8,Potential
13058.0,25,8,811.13,3,1,1,311,5,Churned
13059.0,250,8,546.64,1,1,1,111,3,Churned
13060.0,93,252,7713.34,2,4,3,243,9,Potential
13061.0,73,10,1232.0,2,1,1,211,4,Churned
13062.0,192,10,3847.0800000000004,1,1,2,112,4,Churned
13064.0,13,69,5540.89,4,3,3,433,10,Loyal
13065.0,374,14,969.49,1,1,1,111,3,Churned
13066.0,25,48,3782.84,3,2,2,322,7,At Risk
13067.0,83,15,421.51,2,1,1,211,4,Churned
13068.0,11,2,1321.0,4,1,1,411,6,At Risk
13069.0,1,425,63353.94,4,4,4,444,12,Loyal
13070.0,193,9,866.6000000000001,1,1,1,111,3,Churned
13072.0,267,7,888.78,1,1,1,111,3,Churned
13075.0,130,22,5232.42,2,2,3,223,7,At Risk
13076.0,38,415,13319.57,3,4,4,344,11,Loyal
13077.0,2,112,8520.32,4,3,3,433,10,Loyal
13078.0,4,358,64169.67,4,4,4,444,12,Loyal
13079.0,5,6,758.1,4,1,1,411,6,At Risk
13080.0,180,6,1289.52,1,1,1,111,3,Churned
13081.0,12,1026,212622.48,4,4,4,444,12,Loyal
13082.0,127,73,47783.04,2,3,4,234,9,Potential
13083.0,5,18,1932.58,4,1,2,412,7,At Risk
13085.0,158,22,2640.2,1,2,2,122,5,Churned
13089.0,3,1849,354882.55,4,4,4,444,12,Loyal
13090.0,9,154,31264.75,4,4,4,444,12,Loyal
13091.0,29,71,6803.04,3,3,3,333,9,Potential
13092.0,71,25,3349.11,2,2,2,222,6,At Risk
13093.0,276,158,43563.5,1,4,4,144,9,Potential
13094.0,22,24,19570.2,3,2,4,324,9,Potential
13095.0,71,6,1552.44,2,1,1,211,4,Churned
13097.0,33,421,30084.1,3,4,4,344,11,Loyal
13098.0,2,572,160510.77,4,4,4,444,12,Loyal
13099.0,100,1,3165.12,2,1,2,212,5,Churned
13101.0,235,8,1262.04,1,1,1,111,3,Churned
13102.0,2,304,47801.35,4,4,4,444,12,Loyal
13103.0,40,8,1090.42,3,1,1,311,5,Churned
13104.0,4,20,5505.24,4,2,3,423,9,Potential
13106.0,134,1,262.98,2,1,1,211,4,Churned
13107.0,45,58,14583.859999999999,3,3,4,334,10,Loyal
13108.0,373,10,3413.5,1,1,2,112,4,Churned
13109.0,60,136,12083.68,2,4,4,244,10,Loyal
13110.0,32,145,5483.84,3,4,3,343,10,Loyal
13113.0,1,381,47733.65,4,4,4,444,12,Loyal
13114.0,130,151,4227.98,2,4,2,242,8,Potential
13115.0,12,120,15665.8,4,3,4,434,11,Loyal
13116.0,139,30,3496.2,2,2,2,222,6,At Risk
13117.0,22,84,10889.55,3,3,3,333,9,Potential
13118.0,20,124,6517.3,3,3,3,333,9,Potential
13120.0,239,1,154.32,1,1,1,111,3,Churned
13121.0,148,52,2877.98,2,3,2,232,7,At Risk
13122.0,95,55,6941.33,2,3,3,233,8,Potential
13124.0,9,247,26146.0,4,4,4,444,12,Loyal
13126.0,5,140,21919.32,4,4,4,444,12,Loyal
13127.0,78,15,1567.2,2,1,1,211,4,Churned
13130.0,95,2,393.56,2,1,1,211,4,Churned
13131.0,24,44,5084.24,3,2,3,323,8,Potential
13132.0,262,3,284.15999999999997,1,1,1,111,3,Churned
13133.0,274,7,440.5,1,1,1,111,3,Churned
13134.0,86,98,12201.82,2,3,4,234,9,Potential
13135.0,78,229,55274.44,2,4,4,244,10,Loyal
13136.0,57,349,19605.84,2,4,4,244,10,Loyal
13137.0,11,704,23606.0,4,4,4,444,12,Loyal
13138.0,23,63,5834.17,3,3,3,333,9,Potential
13139.0,17,170,24825.46,4,4,4,444,12,Loyal
13140.0,109,46,2334.47,2,2,2,222,6,At Risk
13141.0,85,135,17413.35,2,4,4,244,10,Loyal
13142.0,20,23,2959.09,3,2,2,322,7,At Risk
13144.0,333,3,328.91999999999996,1,1,1,111,3,Churned
13145.0,40,6,2468.06,3,1,2,312,6,At Risk
13146.0,27,17,1813.01,3,1,1,311,5,Churned
13147.0,11,4,1767.8400000000001,4,1,1,411,6,At Risk
13148.0,30,521,42171.97,3,4,4,344,11,Loyal
13149.0,15,201,16005.26,4,4,4,444,12,Loyal
13151.0,296,74,5009.48,1,3,3,133,7,At Risk
13153.0,6,134,8860.119999999999,4,4,3,443,11,Loyal
13154.0,366,20,516.16,1,2,1,121,4,Churned
13155.0,34,267,11060.81,3,4,3,343,10,Loyal
13157.0,50,88,14339.41,3,3,4,334,10,Loyal
13158.0,95,79,8131.84,2,3,3,233,8,Potential
13159.0,9,121,10940.73,4,3,3,433,10,Loyal
13160.0,23,4,668.2399999999999,3,1,1,311,5,Churned
13161.0,314,8,412.75,1,1,1,111,3,Churned
13162.0,123,169,31908.11,2,4,4,244,10,Loyal
13165.0,47,42,15150.08,3,2,4,324,9,Potential
13166.0,284,41,2641.38,1,2,2,122,5,Churned
13167.0,19,64,8716.32,4,3,3,433,10,Loyal
13168.0,37,131,8217.38,3,4,3,343,10,Loyal
13169.0,64,13,3519.0,2,1,2,212,5,Churned
13170.0,27,32,1625.47,3,2,1,321,6,At Risk
13171.0,22,48,2955.2,3,2,2,322,7,At Risk
13173.0,5,135,4861.14,4,4,3,443,11,Loyal
13174.0,17,449,18855.12,4,4,4,444,12,Loyal
13176.0,47,72,5082.57,3,3,3,333,9,Potential
13177.0,43,18,1236.5900000000001,3,1,1,311,5,Churned
13178.0,27,265,32603.11,3,4,4,344,11,Loyal
13181.0,22,10,7804.5599999999995,3,1,3,313,7,At Risk
13182.0,46,11,2184.3199999999997,3,1,2,312,6,At Risk
13183.0,8,94,25382.46,4,3,4,434,11,Loyal
13184.0,15,180,18364.35,4,4,4,444,12,Loyal
13185.0,268,1,196.20000000000002,1,1,1,111,3,Churned
13186.0,40,79,9956.86,3,3,3,333,9,Potential
13187.0,12,577,10146.27,4,4,3,443,11,Loyal
13188.0,12,1,148.56,4,1,1,411,6,At Risk
13189.0,19,29,8897.2,4,2,3,423,9,Potential
13190.0,120,1,57.65,2,1,1,211,4,Churned
13192.0,96,63,6245.46,2,3,3,233,8,Potential
13193.0,62,29,633.29,2,2,1,221,5,Churned
13194.0,136,4,376.1,2,1,1,211,4,Churned
13196.0,12,110,13432.449999999999,4,3,4,434,11,Loyal
13198.0,11,226,27903.21,4,4,4,444,12,Loyal
13199.0,4,118,69775.96,4,3,4,434,11,Loyal
13200.0,20,45,6131.54,3,2,3,323,8,Potential
13201.0,296,68,1326.91,1,3,1,131,5,Churned
13203.0,10,57,8127.89,4,3,3,433,10,Loyal
13204.0,256,1,357.98,1,1,1,111,3,Churned
13207.0,16,8,1299.34,4,1,1,411,6,At Risk
13208.0,60,147,9100.699999999999,2,4,3,243,9,Potential
13209.0,31,321,47038.43,3,4,4,344,11,Loyal
13210.0,94,22,3601.68,2,2,2,222,6,At Risk
13211.0,11,56,8825.93,4,3,3,433,10,Loyal
13212.0,20,141,3961.34,3,4,2,342,9,Potential
13213.0,57,90,15496.58,2,3,4,234,9,Potential
13216.0,268,183,8512.44,1,4,3,143,8,Potential
13217.0,123,377,13335.210000000001,2,4,4,244,10,Loyal
13218.0,128,5,966.36,2,1,1,211,4,Churned
13219.0,330,383,14619.619999999999,1,4,4,144,9,Potential
13220.0,79,21,2767.96,2,2,2,222,6,At Risk
13221.0,241,65,3356.42,1,3,2,132,6,At Risk
13222.0,57,2,45.35,2,1,1,211,4,Churned
13223.0,201,5,1069.16,1,1,1,111,3,Churned
13224.0,61,107,16650.02,2,3,4,234,9,Potential
13225.0,4,35,31305.920000000002,4,2,4,424,10,Loyal
13226.0,274,16,930.9,1,1,1,111,3,Churned
13227.0,202,9,972.84,1,1,1,111,3,Churned
13228.0,82,2,1208.0,2,1,1,211,4,Churned
13229.0,226,10,810.66,1,1,1,111,3,Churned
13230.0,5,611,18287.829999999998,4,4,4,444,12,Loyal
13232.0,13,488,17760.13,4,4,4,444,12,Loyal
13233.0,75,253,16436.06,2,4,4,244,10,Loyal
13235.0,213,58,5204.71,1,3,3,133,7,At Risk
13236.0,25,36,5026.91,3,2,3,323,8,Potential
13237.0,184,245,7817.68,1,4,3,143,8,Potential
13238.0,18,119,4514.23,4,3,2,432,9,Potential
13239.0,262,22,4058.5,1,2,2,122,5,Churned
13240.0,97,66,3708.96,2,3,2,232,7,At Risk
13242.0,113,13,804.7,2,1,1,211,4,Churned
13243.0,204,58,2940.99,1,3,2,132,6,At Risk
13244.0,93,27,514.23,2,2,1,221,5,Churned
13245.0,51,16,1722.4099999999999,3,1,1,311,5,Churned
13246.0,19,141,17968.07,4,4,4,444,12,Loyal
13247.0,18,25,3792.29,4,2,2,422,8,Potential
13248.0,125,26,3541.56,2,2,2,222,6,At Risk
13249.0,93,23,6327.38,2,2,3,223,7,At Risk
13252.0,318,63,1402.33,1,3,1,131,5,Churned
13253.0,157,36,17170.12,1,2,4,124,7,At Risk
13255.0,10,13,1773.47,4,1,1,411,6,At Risk
13256.0,15,1,77622.6,4,1,4,414,9,Potential
13258.0,12,191,9077.62,4,4,3,443,11,Loyal
13259.0,62,87,1652.5,2,3,1,231,6,At Risk
13260.0,62,8,2026.96,2,1,2,212,5,Churned
13261.0,269,9,3120.14,1,1,2,112,4,Churned
13262.0,264,11,1486.55,1,1,1,111,3,Churned
13263.0,2,1672,52119.89,4,4,4,444,12,Loyal
13264.0,129,178,5078.23,2,4,3,243,9,Potential
13265.0,54,91,20119.57,3,3,4,334,10,Loyal
13266.0,12,187,46730.21,4,4,4,444,12,Loyal
13267.0,3,211,22997.09,4,4,4,444,12,Loyal
13268.0,18,439,37536.5,4,4,4,444,12,Loyal
13269.0,2,316,37039.17,4,4,4,444,12,Loyal
13270.0,367,1,2654.0,1,1,2,112,4,Churned
13271.0,38,96,2816.04,3,3,2,332,8,Potential
13272.0,32,15,1267.48,3,1,1,311,5,Churned
13273.0,114,16,1710.81,2,1,1,211,4,Churned
13275.0,192,216,6429.13,1,4,3,143,8,Potential
13276.0,64,30,2255.86,2,2,2,222,6,At Risk
13277.0,16,8,1381.84,4,1,1,411,6,At Risk
13278.0,41,45,5549.74,3,2,3,323,8,Potential
13279.0,79,9,889.36,2,1,1,211,4,Churned
13280.0,123,85,5403.01,2,3,3,233,8,Potential
13282.0,19,37,4125.26,4,2,2,422,8,Potential
13283.0,60,7,894.52,2,1,1,211,4,Churned
13284.0,331,13,980.8,1,1,1,111,3,Churned
13285.0,24,187,21062.03,3,4,4,344,11,Loyal
13291.0,156,42,2579.19,2,2,2,222,6,At Risk
13292.0,39,60,4769.99,3,3,2,332,8,Potential
13294.0,145,67,5591.56,2,3,3,233,8,Potential
13295.0,360,10,1046.54,1,1,1,111,3,Churned
13296.0,138,5,889.08,2,1,1,211,4,Churned
13297.0,8,67,10774.779999999999,4,3,3,433,10,Loyal
13298.0,2,2,594.24,4,1,1,411,6,At Risk
13299.0,269,5,453.48,1,1,1,111,3,Churned
13300.0,170,20,2218.64,1,2,2,122,5,Churned
13301.0,104,80,4130.51,2,3,2,232,7,At Risk
13302.0,156,1,116.6,2,1,1,211,4,Churned
13304.0,156,23,2735.76,2,2,2,222,6,At Risk
13305.0,5,81,13825.789999999999,4,3,4,434,11,Loyal
13307.0,121,1,56.36,2,1,1,211,4,Churned
13308.0,23,54,10061.61,3,3,3,333,9,Potential
13309.0,8,107,14579.47,4,3,4,434,11,Loyal
13310.0,29,72,7176.29,3,3,3,333,9,Potential
13311.0,5,28,3519.0299999999997,4,2,2,422,8,Potential
13313.0,23,78,8535.44,3,3,3,333,9,Potential
13314.0,2,62,5576.62,4,3,3,433,10,Loyal
13316.0,38,87,77324.19,3,3,4,334,10,Loyal
13317.0,67,124,12504.64,2,3,4,234,9,Potential
13318.0,2,20,2903.18,4,2,2,422,8,Potential
13319.0,6,476,55079.03,4,4,4,444,12,Loyal
13320.0,79,106,11507.25,2,3,3,233,8,Potential
13321.0,73,11,4395.12,2,1,2,212,5,Churned
13322.0,18,58,2023.58,4,3,2,432,9,Potential
13323.0,4,21,1764.15,4,2,1,421,7,At Risk
13324.0,37,75,60652.689999999995,3,3,4,334,10,Loyal
13325.0,82,13,3105.25,2,1,2,212,5,Churned
13327.0,39,108,16047.16,3,3,4,334,10,Loyal
13328.0,317,17,8071.76,1,1,3,113,5,Churned
13329.0,32,17,5553.78,3,1,3,313,7,At Risk
13330.0,93,53,7116.13,2,3,3,233,8,Potential
13332.0,15,20,1274.24,4,2,1,421,7,At Risk
13334.0,83,268,20704.03,2,4,4,244,10,Loyal
13336.0,78,51,6305.32,2,3,3,233,8,Potential
13337.0,358,28,3977.2,1,2,2,122,5,Churned
13338.0,156,360,13274.69,2,4,4,244,10,Loyal
13339.0,201,54,4222.7699999999995,1,3,2,132,6,At Risk
13340.0,46,134,66186.45,3,4,4,344,11,Loyal
13341.0,261,42,3760.96,1,2,2,122,5,Churned
13343.0,178,18,1500.91,1,1,1,111,3,Churned
13344.0,68,299,17424.43,2,4,4,244,10,Loyal
13345.0,288,148,5394.37,1,4,3,143,8,Potential
13347.0,71,7,2389.56,2,1,2,212,5,Churned
13348.0,65,14,1633.34,2,1,1,211,4,Churned
13349.0,11,15,1381.16,4,1,1,411,6,At Risk
13350.0,17,38,2992.7400000000002,4,2,2,422,8,Potential
13351.0,67,15,1459.01,2,1,1,211,4,Churned
13352.0,61,357,13346.67,2,4,4,244,10,Loyal
13354.0,72,51,6952.64,2,3,3,233,8,Potential
13355.0,123,32,3122.68,2,2,2,222,6,At Risk
13356.0,81,42,3812.37,2,2,2,222,6,At Risk
13357.0,258,90,3925.58,1,3,2,132,6,At Risk
13358.0,269,27,3260.59,1,2,2,122,5,Churned
13359.0,64,22,2039.09,2,2,2,222,6,At Risk
13362.0,10,166,15072.1,4,4,4,444,12,Loyal
13363.0,18,58,8171.7,4,3,3,433,10,Loyal
13364.0,72,9,848.16,2,1,1,211,4,Churned
13365.0,34,138,14864.41,3,4,4,344,11,Loyal
13366.0,51,1,1533.6000000000001,3,1,1,311,5,Churned
13367.0,8,649,11971.08,4,4,4,444,12,Loyal
13368.0,257,44,5573.13,1,2,3,123,6,At Risk
13369.0,366,13,1781.6,1,1,1,111,3,Churned
13370.0,372,39,4289.27,1,2,2,122,5,Churned
13371.0,165,75,11074.7,1,3,3,133,7,At Risk
13372.0,90,22,1956.3,2,2,2,222,6,At Risk
13373.0,61,158,20133.09,2,4,4,244,10,Loyal
13375.0,89,37,5147.32,2,2,3,223,7,At Risk
13376.0,100,50,5312.2699999999995,2,2,3,223,7,At Risk
13378.0,99,78,7752.33,2,3,3,233,8,Potential
13379.0,27,97,6514.099999999999,3,3,3,333,9,Potential
13381.0,32,172,24527.7,3,4,4,344,11,Loyal
13382.0,281,15,1571.11,1,1,1,111,3,Churned
13384.0,31,152,26053.42,3,4,4,344,11,Loyal
13385.0,330,35,3427.87,1,2,2,122,5,Churned
13388.0,132,87,9160.07,2,3,3,233,8,Potential
13389.0,12,50,4538.74,4,2,2,422,8,Potential
13390.0,75,13,2853.4,2,1,2,212,5,Churned
13391.0,204,1,102.28,1,1,1,111,3,Churned
13394.0,2,155,26096.45,4,4,4,444,12,Loyal
13395.0,186,21,3759.12,1,2,2,122,5,Churned
13396.0,30,256,12485.63,3,4,4,344,11,Loyal
13397.0,73,248,11795.12,2,4,3,243,9,Potential
13398.0,193,26,3349.07,1,2,2,122,5,Churned
13399.0,305,143,3677.87,1,4,2,142,7,At Risk
13402.0,128,39,5545.88,2,2,3,223,7,At Risk
13403.0,18,3,269.72,4,1,1,411,6,At Risk
13404.0,2,11,1324.76,4,1,1,411,6,At Risk
13405.0,205,25,2241.89,1,2,2,122,5,Churned
13408.0,2,478,175237.05,4,4,4,444,12,Loyal
13410.0,25,28,6337.44,3,2,3,323,8,Potential
13411.0,108,21,1007.69,2,2,1,221,5,Churned
13414.0,134,23,17512.93,2,2,4,224,8,Potential
13416.0,44,19,2185.9,3,1,2,312,6,At Risk
13417.0,5,28,1553.02,4,2,1,421,7,At Risk
13418.0,12,307,44917.55,4,4,4,444,12,Loyal
13419.0,64,16,2921.36,2,1,2,212,5,Churned
13420.0,150,8,1199.12,2,1,1,211,4,Churned
13421.0,41,103,13177.92,3,3,4,334,10,Loyal
13422.0,65,127,15547.24,2,3,4,234,9,Potential
13423.0,327,401,15478.34,1,4,4,144,9,Potential
13425.0,109,78,12496.18,2,3,4,234,9,Potential
13426.0,1,157,25893.59,4,4,4,444,12,Loyal
13427.0,20,33,6234.22,3,2,3,323,8,Potential
13428.0,11,74,979.98,4,3,1,431,8,Potential
13429.0,11,67,13791.640000000001,4,3,4,434,11,Loyal
13430.0,19,49,8393.26,4,2,3,423,9,Potential
13431.0,68,48,7744.66,2,2,3,223,7,At Risk
13433.0,183,53,3696.4399999999996,1,3,2,132,6,At Risk
13434.0,75,10,3623.04,2,1,2,212,5,Churned
13435.0,6,101,24028.86,4,3,4,434,11,Loyal
13436.0,2,12,516.64,4,1,1,411,6,At Risk
13437.0,15,683,33736.3,4,4,4,444,12,Loyal
13439.0,116,129,12406.88,2,3,4,234,9,Potential
13441.0,92,14,2405.4,2,1,2,212,5,Churned
13442.0,369,2,25.7,1,1,1,111,3,Churned
13447.0,24,59,7142.8,3,3,3,333,9,Potential
13448.0,17,195,17687.24,4,4,4,444,12,Loyal
13449.0,24,19,2512.68,3,1,2,312,6,At Risk
13450.0,27,71,22410.28,3,3,4,334,10,Loyal
13451.0,27,883,36597.159999999996,3,4,4,344,11,Loyal
13452.0,260,2,1321.24,1,1,1,111,3,Churned
13453.0,166,17,1739.22,1,1,1,111,3,Churned
13455.0,25,46,4466.2699999999995,3,2,2,322,7,At Risk
13456.0,18,62,8572.27,4,3,3,433,10,Loyal
13458.0,8,382,62678.34,4,4,4,444,12,Loyal
13459.0,183,172,4795.89,1,4,2,142,7,At Risk
13460.0,30,18,3252.92,3,1,2,312,6,At Risk
13461.0,39,27,11554.54,3,2,3,323,8,Potential
13462.0,253,9,790.7,1,1,1,111,3,Churned
13464.0,59,233,10783.94,2,4,3,243,9,Potential
13466.0,185,17,2970.18,1,1,2,112,4,Churned
13467.0,11,301,11291.67,4,4,3,443,11,Loyal
13468.0,2,345,36521.54,4,4,4,444,12,Loyal
13470.0,100,310,7846.5199999999995,2,4,3,243,9,Potential
13471.0,2,502,22625.94,4,4,4,444,12,Loyal
13472.0,61,4,65.7,2,1,1,211,4,Churned
